order_id,order_date,ship_date,ship_mode,customer_id,product_id,location_id,sales,quantity,discount,profit
CA-2017-137414,2017-10-02,2017-10-06,Standard Class,CM-12115,TEC-MA-10002930,10,369.16,11,0.2,32.3015
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,OFF-AR-10003759,52,2.912,2,0.2,0.91
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,OFF-PA-10001837,52,20.736,4,0.2,7.2576
CA-2016-143476,2016-09-11,2016-09-13,First Class,LC-16930,OFF-PA-10001667,52,9.568,2,0.2,2.99
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,OFF-PA-10000246,61,30.18,3,0.0,13.8828
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,OFF-BI-10001078,61,51.648,12,0.2,18.7224
US-2016-119046,2016-06-02,2016-06-06,Standard Class,EH-13765,OFF-BI-10000138,61,11.232,3,0.2,3.9312
CA-2017-154949,2017-10-15,2017-10-19,Standard Class,MC-17275,OFF-LA-10002034,588,14.73,3,0.0,7.2177
CA-2015-103072,2015-09-27,2015-09-30,Second Class,HW-14935,OFF-AR-10000127,186,16.4,5,0.0,4.756
CA-2015-103072,2015-09-27,2015-09-30,Second Class,HW-14935,OFF-PA-10003172,186,25.92,4,0.0,12.4416
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,OFF-AR-10001246,10,8.82,3,0.0,2.5578
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,OFF-BI-10002026,10,62.496,2,0.2,21.8736
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,TEC-AC-10000844,10,339.96,4,0.0,122.3856
CA-2015-150770,2015-05-03,2015-05-06,First Class,LC-16870,OFF-BI-10001575,10,49.568,2,0.2,17.3488
CA-2017-154760,2017-01-09,2017-01-13,Standard Class,BP-11290,OFF-BI-10004632,12,274.491,3,0.7,-228.7425
US-2017-104437,2017-01-27,2017-01-31,Standard Class,TG-21310,TEC-PH-10000193,46,137.94,3,0.0,35.8644
CA-2017-113075,2017-09-02,2017-09-06,Standard Class,MC-18100,TEC-AC-10003441,37,40.68,3,0.2,-7.119
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,TEC-PH-10004093,35,110.376,3,0.2,12.4173
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,OFF-AP-10002998,35,151.62,7,0.0,50.0346
CA-2016-109953,2016-07-14,2016-07-18,Standard Class,RB-19360,FUR-FU-10000073,35,30.8,4,0.0,10.164
CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,OFF-PA-10001125,64,123.92,5,0.2,38.725
CA-2017-127397,2017-02-24,2017-02-28,Standard Class,ES-14080,TEC-AC-10003033,64,1319.8,5,0.2,214.4675
CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,OFF-BI-10002498,35,89.712,6,0.2,30.2778
CA-2014-157546,2014-07-20,2014-07-22,First Class,RD-19720,OFF-PA-10004569,35,22.83,3,0.0,10.7301
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,OFF-BI-10002353,70,30.88,2,0.0,15.44
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,OFF-AP-10001564,70,465.16,2,0.0,120.9416
CA-2017-153843,2017-03-13,2017-03-15,First Class,SC-20380,OFF-PA-10003673,70,27.12,4,0.0,12.4752
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,FUR-FU-10003347,165,113.6,8,0.0,44.304
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,OFF-PA-10001934,165,12.96,2,0.0,6.3504
CA-2016-137337,2016-03-08,2016-03-12,Standard Class,GB-14575,OFF-BI-10000632,165,69.456,2,0.2,22.5732
CA-2014-138737,2014-12-07,2014-12-10,First Class,FP-14320,OFF-AR-10003190,14,8.64,3,0.0,2.4192
CA-2016-164924,2016-07-10,2016-07-10,Same Day,EA-14035,TEC-MA-10000904,106,341.991,3,0.7,-319.1916
CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,FUR-FU-10000771,59,43.96,7,0.0,18.4632
CA-2016-101651,2016-12-24,2016-12-30,Standard Class,SC-20305,OFF-EN-10001990,59,39.76,7,0.0,18.6872
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,FUR-FU-10002445,55,66.36,7,0.0,26.544
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,OFF-BI-10003638,55,92.88,6,0.2,30.186
CA-2017-136651,2017-04-23,2017-04-25,Second Class,JF-15355,FUR-FU-10004864,55,24.14,2,0.0,7.9662
CA-2017-118892,2017-08-17,2017-08-22,Second Class,TP-21415,FUR-CH-10002024,64,4416.174,9,0.3,-630.882
US-2017-151127,2017-05-22,2017-05-25,First Class,RL-19615,OFF-AR-10002445,14,49.56,7,0.0,18.8328
CA-2017-145807,2017-02-09,2017-02-13,Standard Class,SB-20170,OFF-ST-10001370,4,354.9,5,0.0,17.745
US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,OFF-LA-10000305,48,15.12,3,0.2,4.914
US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,FUR-BO-10001972,48,302.45,5,0.5,-199.617
US-2014-127978,2014-03-03,2014-03-08,Standard Class,JS-15595,OFF-ST-10002486,48,44.672,8,0.2,-10.0512
CA-2015-158491,2015-06-04,2015-06-09,Second Class,BP-11155,TEC-AC-10001874,142,119.98,2,0.0,35.994
CA-2015-158491,2015-06-04,2015-06-09,Second Class,BP-11155,TEC-AC-10003870,142,989.97,3,0.0,395.988
CA-2016-116764,2016-08-27,2016-09-02,Standard Class,EM-13825,OFF-LA-10002473,476,9.216,4,0.2,3.3408
CA-2016-152457,2016-09-12,2016-09-18,Standard Class,SC-20695,OFF-PA-10003790,528,68.52,3,0.0,31.5192
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-AP-10002684,471,364.74,3,0.0,109.422
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,FUR-FU-10001037,471,47.4,5,0.0,21.33
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-ST-10000876,471,49.76,4,0.0,13.9328
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-AR-10003732,471,5.56,2,0.0,1.4456
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-PA-10000994,471,629.1,6,0.0,301.968
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-AR-10000940,471,14.7,5,0.0,3.969
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,OFF-PA-10004888,471,45.36,7,0.0,21.7728
CA-2016-152730,2016-05-30,2016-06-04,Standard Class,EM-14140,TEC-PH-10000441,471,125.99,1,0.0,35.2772
CA-2017-137001,2017-06-10,2017-06-13,Second Class,GZ-14545,OFF-AR-10001231,381,14.7,7,0.0,4.116
CA-2017-156363,2017-10-22,2017-10-28,Standard Class,ML-17395,TEC-PH-10003988,64,32.7,5,0.4,-6.54
CA-2017-156363,2017-10-22,2017-10-28,Standard Class,ML-17395,OFF-EN-10003068,64,31.68,4,0.2,11.088
CA-2017-122056,2017-06-13,2017-06-17,Standard Class,PG-18895,OFF-AR-10004260,29,181.86,7,0.0,50.9208
US-2014-143721,2014-11-23,2014-11-26,Second Class,DK-12835,FUR-CH-10001973,15,155.372,2,0.3,-35.5136
CA-2017-122987,2017-08-16,2017-08-16,Same Day,SJ-20215,OFF-BI-10002824,85,13.428,3,0.7,-11.19
CA-2017-122987,2017-08-16,2017-08-16,Same Day,SJ-20215,OFF-ST-10004950,85,67.136,4,0.2,-0.8392
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,OFF-PA-10004039,5,89.568,2,0.2,32.4684
CA-2016-133368,2016-01-14,2016-01-20,Standard Class,AG-10675,FUR-FU-10003374,5,315.776,8,0.2,31.5776
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,FUR-BO-10001918,59,273.666,2,0.15,-12.8784
CA-2016-123337,2016-09-16,2016-09-22,Standard Class,KD-16495,OFF-AP-10002287,59,17.48,4,0.0,4.5448
US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,OFF-SU-10004498,308,20.608,2,0.2,-4.3792
US-2016-150357,2016-10-10,2016-10-14,Standard Class,EB-13975,OFF-BI-10002557,308,4.095,3,0.7,-2.73
CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,TEC-PH-10004908,525,339.96,5,0.2,42.495
CA-2015-144519,2015-11-13,2015-11-17,Standard Class,AW-10930,FUR-FU-10000794,525,63.98,7,0.0,21.7532
CA-2014-120670,2014-11-02,2014-11-06,Standard Class,JK-16120,TEC-AC-10004171,3,799.92,10,0.2,239.976
CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,TEC-PH-10002070,95,35.984,2,0.2,4.498
CA-2016-157217,2016-07-19,2016-07-21,First Class,TC-21535,TEC-AC-10003095,95,389.97,3,0.0,132.5898
CA-2016-108224,2016-05-14,2016-05-14,Same Day,TH-21235,TEC-AC-10003832,512,185.528,7,0.2,48.7011
CA-2015-162782,2015-02-21,2015-02-27,Standard Class,PW-19240,OFF-BI-10003527,210,2541.98,2,0.0,1270.99
CA-2017-159282,2017-10-16,2017-10-21,Standard Class,GH-14410,TEC-MA-10001148,512,599.985,5,0.7,-479.988
CA-2017-155936,2017-06-22,2017-06-29,Standard Class,JK-15730,OFF-BI-10002432,156,3.036,3,0.8,-5.0094
CA-2017-169439,2017-09-09,2017-09-13,Standard Class,LC-17140,OFF-AR-10001374,178,25.92,5,0.2,3.888
CA-2017-169439,2017-09-09,2017-09-13,Standard Class,LC-17140,FUR-FU-10000723,178,66.112,2,0.2,-9.0904
CA-2017-151183,2017-10-14,2017-10-19,Standard Class,BK-11260,TEC-AC-10003614,95,46.36,4,0.0,15.2988
CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,TEC-AC-10004877,337,6.9,1,0.0,0.552
CA-2016-149965,2016-06-20,2016-06-25,Standard Class,BS-11365,FUR-FU-10004270,337,57.69,3,0.0,23.6529
CA-2014-158281,2014-09-02,2014-09-07,Standard Class,AG-10525,TEC-MA-10002210,15,559.71,3,0.4,-121.2705
CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,OFF-ST-10000675,35,305.01,9,0.0,76.2525
CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,OFF-BI-10004781,35,50.784,2,0.2,17.7744
CA-2016-153661,2016-01-30,2016-01-31,First Class,SC-20725,OFF-LA-10004689,35,26.01,9,0.0,12.2247
CA-2017-109183,2017-12-04,2017-12-09,Standard Class,LR-16915,TEC-MA-10001856,396,649.0,2,0.5,-272.58
CA-2016-113656,2016-01-23,2016-01-29,Standard Class,CB-12415,FUR-FU-10000719,2,59.99,7,0.0,21.5964
CA-2015-148964,2015-05-26,2015-05-31,Standard Class,RD-19900,FUR-FU-10003849,293,20.24,1,0.0,7.8936
CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,OFF-AR-10001725,67,37.84,2,0.2,2.838
CA-2014-111899,2014-05-04,2014-05-05,First Class,NC-18340,OFF-FA-10000840,67,5.472,6,0.2,1.8468
CA-2015-101126,2015-02-10,2015-02-14,Second Class,NB-18655,OFF-ST-10000943,106,77.24,5,0.2,7.724
CA-2014-163468,2014-11-18,2014-11-21,First Class,JK-15730,FUR-TA-10002533,562,292.1,4,0.5,-175.26
CA-2014-163468,2014-11-18,2014-11-21,First Class,JK-15730,FUR-FU-10001546,562,8.544,2,0.6,-7.476
CA-2014-163468,2014-11-18,2014-11-21,First Class,JK-15730,FUR-BO-10003546,562,424.116,6,0.3,-30.294
CA-2014-163468,2014-11-18,2014-11-21,First Class,JK-15730,OFF-BI-10004728,562,2.892,3,0.8,-4.9164
CA-2014-163468,2014-11-18,2014-11-21,First Class,JK-15730,OFF-ST-10000025,562,381.72,5,0.2,-66.801
US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,FUR-CH-10003817,252,97.184,2,0.2,6.074
US-2017-117450,2017-09-04,2017-09-08,Standard Class,DO-13645,OFF-PA-10000289,252,10.368,2,0.2,3.6288
CA-2014-137274,2014-03-29,2014-04-02,Standard Class,MG-18145,FUR-TA-10001889,303,890.841,3,0.3,-152.7156
CA-2016-144092,2016-11-05,2016-11-07,Second Class,LH-17155,TEC-AC-10002305,59,72.0,4,0.0,12.96
CA-2016-144092,2016-11-05,2016-11-07,Second Class,LH-17155,FUR-CH-10004875,59,113.888,2,0.2,9.9652
CA-2016-144092,2016-11-05,2016-11-07,Second Class,LH-17155,OFF-EN-10001434,59,158.13,3,0.0,77.4837
CA-2017-112172,2017-06-10,2017-06-14,Second Class,MM-18280,OFF-FA-10004395,24,14.13,3,0.0,0.7065
CA-2015-121699,2015-08-10,2015-08-14,Standard Class,BD-11320,OFF-BI-10004632,84,64.75,5,0.0,29.1375
CA-2015-162761,2015-10-09,2015-10-13,Standard Class,SC-20575,OFF-BI-10000145,329,1.872,2,0.7,-1.3104
CA-2015-162761,2015-10-09,2015-10-13,Standard Class,SC-20575,OFF-BI-10002498,329,11.214,2,0.7,-8.5974
CA-2015-162761,2015-10-09,2015-10-13,Standard Class,SC-20575,OFF-AR-10001761,329,37.376,8,0.2,7.4752
CA-2016-121377,2016-05-28,2016-06-02,Standard Class,TN-21040,TEC-PH-10001817,139,286.4,1,0.2,25.06
CA-2017-115322,2017-05-11,2017-05-16,Second Class,ZC-21910,OFF-AR-10004456,24,43.92,3,0.0,12.7368
CA-2016-132066,2016-10-16,2016-10-20,Standard Class,NB-18655,FUR-TA-10001539,165,142.182,1,0.4,-37.9152
CA-2017-158120,2017-11-17,2017-11-21,Standard Class,KH-16330,OFF-PA-10003205,589,19.608,3,0.2,6.6177
CA-2017-158120,2017-11-17,2017-11-21,Standard Class,KH-16330,OFF-BI-10002813,589,4.158,7,0.7,-3.465
CA-2017-100097,2017-11-26,2017-11-29,Second Class,MN-17935,TEC-PH-10002310,30,979.95,5,0.0,264.5865
CA-2017-100097,2017-11-26,2017-11-29,Second Class,MN-17935,FUR-FU-10003623,30,135.3,5,0.0,37.884
CA-2017-167626,2017-09-03,2017-09-07,Standard Class,MY-18295,OFF-PA-10003424,37,8.904,3,0.2,3.339
CA-2017-167626,2017-09-03,2017-09-07,Standard Class,MY-18295,TEC-AC-10004353,37,100.8,2,0.2,21.42
US-2017-126053,2017-12-05,2017-12-08,First Class,CS-11950,FUR-FU-10001934,24,41.96,2,0.0,10.9096
US-2017-126053,2017-12-05,2017-12-08,First Class,CS-11950,OFF-LA-10003766,24,9.45,3,0.0,4.536
US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,OFF-AP-10004540,514,400.8,5,0.0,112.224
US-2017-128447,2017-11-10,2017-11-17,Standard Class,MC-17845,OFF-BI-10001543,514,28.792,1,0.2,10.0772
US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,FUR-FU-10004597,590,111.0,2,0.0,14.43
US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,TEC-MA-10001148,590,1279.968,4,0.2,415.9896
US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,OFF-ST-10000078,590,1856.19,7,0.0,334.1142
CA-2016-149349,2016-11-12,2016-11-13,First Class,SP-20650,FUR-FU-10001037,37,22.752,6,0.6,-8.532
CA-2017-115119,2017-10-26,2017-10-30,Standard Class,SC-20440,TEC-PH-10001433,208,61.542,1,0.4,-13.3341
CA-2017-115119,2017-10-26,2017-10-30,Standard Class,SC-20440,OFF-BI-10003007,208,81.438,7,0.7,-65.1504
CA-2015-125563,2015-04-11,2015-04-17,Standard Class,PR-18880,FUR-FU-10001290,86,67.36,2,0.2,10.104
CA-2015-125563,2015-04-11,2015-04-17,Standard Class,PR-18880,FUR-FU-10000087,86,54.528,3,0.2,14.3136
CA-2015-113152,2015-12-25,2015-12-30,Standard Class,JK-15625,TEC-AC-10002049,24,843.9,2,0.0,371.316
CA-2015-113152,2015-12-25,2015-12-30,Standard Class,JK-15625,FUR-BO-10002613,24,449.568,2,0.2,56.196
CA-2017-165155,2017-09-21,2017-09-23,First Class,BM-11575,OFF-ST-10004950,63,15.51,1,0.0,3.8775
CA-2014-163412,2014-12-20,2014-12-23,Second Class,SM-20950,FUR-CH-10004875,46,192.186,3,0.1,36.3018
CA-2015-159590,2015-07-18,2015-07-21,First Class,KC-16255,OFF-AR-10003190,30,5.76,2,0.0,1.6128
CA-2014-116190,2014-07-26,2014-08-01,Standard Class,SG-20470,FUR-CH-10000553,149,67.88,2,0.0,18.3276
CA-2014-116190,2014-07-26,2014-08-01,Standard Class,SG-20470,OFF-LA-10002762,149,162.89,13,0.0,76.5583
CA-2014-116190,2014-07-26,2014-08-01,Standard Class,SG-20470,FUR-FU-10000719,149,25.71,3,0.0,9.2556
CA-2014-168473,2014-12-26,2015-01-01,Standard Class,TB-21520,OFF-ST-10000563,30,191.88,6,0.0,19.188
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,FUR-TA-10004289,134,721.875,6,0.45,-420.0
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,TEC-PH-10003555,134,73.568,4,0.2,-16.5528
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,OFF-AR-10001958,134,13.584,1,0.2,1.3584
CA-2017-168389,2017-12-11,2017-12-17,Standard Class,DV-13045,FUR-CH-10000225,134,64.784,1,0.2,-12.147
CA-2014-130421,2014-03-03,2014-03-07,Standard Class,SC-20020,OFF-AP-10002534,15,176.772,3,0.8,-459.6072
CA-2017-142125,2017-10-21,2017-10-27,Standard Class,JB-15400,OFF-BI-10000301,202,38.82,6,0.0,19.41
CA-2017-142125,2017-10-21,2017-10-27,Standard Class,JB-15400,OFF-BI-10003460,202,21.9,5,0.0,10.512
CA-2017-141138,2017-11-10,2017-11-16,Standard Class,GH-14425,TEC-AC-10001772,591,111.79,7,0.0,43.5981
CA-2017-152135,2017-03-16,2017-03-18,Second Class,MG-17650,TEC-PH-10003505,347,445.44,8,0.4,-81.664
CA-2016-151974,2016-09-22,2016-09-29,Standard Class,RD-19660,OFF-LA-10004484,64,16.52,5,0.2,5.369
CA-2017-154102,2017-02-06,2017-02-13,Standard Class,SN-20560,OFF-PA-10001593,10,29.9,5,0.0,13.455
CA-2015-139780,2015-12-31,2016-01-02,Second Class,AH-10690,OFF-BI-10004139,186,116.4,8,0.0,52.38
CA-2016-114748,2016-10-09,2016-10-14,Standard Class,MZ-17335,OFF-AR-10001315,52,1.408,1,0.2,0.1584
CA-2016-114748,2016-10-09,2016-10-14,Standard Class,MZ-17335,FUR-FU-10001488,52,169.568,2,0.2,0.0
US-2014-115189,2014-12-30,2015-01-03,Second Class,AR-10345,TEC-PH-10002170,106,251.964,6,0.4,-50.3928
US-2014-115189,2014-12-30,2015-01-03,Second Class,AR-10345,FUR-TA-10004575,106,523.764,3,0.4,-192.0468
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,OFF-PA-10000809,2,19.44,3,0.0,9.3312
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,FUR-CH-10000225,2,194.352,3,0.2,-36.441
CA-2016-163594,2016-04-12,2016-04-14,First Class,JF-15295,OFF-BI-10003707,2,36.624,3,0.2,13.734
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,TEC-PH-10004539,12,340.182,3,0.4,-73.7061
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,OFF-FA-10004076,12,12.672,8,0.2,2.6928
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,OFF-BI-10003166,12,6.888,2,0.7,-5.0512
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,OFF-ST-10002301,12,32.544,2,0.2,-7.7292
CA-2016-127243,2016-11-28,2016-12-04,Standard Class,DS-13180,FUR-CH-10002647,12,347.802,7,0.3,-24.843
CA-2017-161851,2017-04-15,2017-04-17,First Class,BP-11095,OFF-BI-10004654,124,15.57,3,0.7,-11.937
CA-2015-110345,2015-03-09,2015-03-11,Second Class,TG-21310,OFF-LA-10001175,315,4.608,2,0.2,1.6704
CA-2014-107769,2014-10-28,2014-11-01,Standard Class,BT-11395,TEC-PH-10001336,592,257.98,2,0.0,74.8142
US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-ST-10000760,107,153.78,11,0.0,44.5962
US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-ST-10002301,107,61.02,3,0.0,0.6102
US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-SU-10004884,107,110.11,7,0.0,31.9319
US-2017-123862,2017-01-07,2017-01-09,Second Class,JF-15190,OFF-FA-10003112,107,7.89,1,0.0,3.5505
CA-2017-100580,2017-08-13,2017-08-20,Standard Class,MK-17905,OFF-BI-10000069,89,36.024,3,0.2,11.7078
US-2017-145597,2017-11-02,2017-11-05,First Class,GG-14650,OFF-AR-10001958,51,54.336,4,0.2,5.4336
CA-2014-132787,2014-09-19,2014-09-23,Standard Class,MC-18130,OFF-ST-10001321,61,92.52,6,0.0,24.9804
CA-2015-136224,2015-05-31,2015-05-31,Same Day,ML-18265,OFF-AR-10003504,307,10.272,3,0.2,1.1556
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-ST-10000419,199,40.74,3,0.0,0.4074
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-LA-10004559,199,14.4,5,0.0,7.056
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,TEC-PH-10001644,199,149.95,5,0.0,41.986
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-SU-10004782,199,16.9,2,0.0,5.07
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-PA-10002250,199,17.61,3,0.0,8.4528
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-AP-10001394,199,378.0,2,0.0,136.08
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-PA-10001838,199,17.64,3,0.0,8.6436
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,OFF-ST-10004340,199,373.08,6,0.0,100.7316
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,FUR-FU-10003664,199,1336.44,14,0.0,387.5676
CA-2016-105732,2016-09-13,2016-09-18,Standard Class,AG-10270,TEC-PH-10004897,199,29.97,3,0.0,0.2997
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,FUR-CH-10000454,429,390.368,2,0.2,48.796
CA-2017-108035,2017-11-29,2017-12-03,Standard Class,TT-21070,FUR-FU-10004017,429,101.52,5,0.2,19.035
CA-2017-160031,2017-12-04,2017-12-07,Second Class,LT-16765,OFF-PA-10000241,324,74.352,3,0.2,23.235
CA-2017-147844,2017-05-02,2017-05-06,Standard Class,DD-13570,OFF-PA-10003016,14,15.7,5,0.0,7.065
CA-2017-147844,2017-05-02,2017-05-06,Standard Class,DD-13570,OFF-AR-10001615,14,59.52,3,0.0,15.4752
CA-2017-147844,2017-05-02,2017-05-06,Standard Class,DD-13570,OFF-PA-10002713,14,34.4,5,0.0,15.824
CA-2016-110975,2016-12-25,2016-12-30,Standard Class,DB-12970,FUR-TA-10002958,24,313.176,2,0.4,-120.0508
CA-2016-110975,2016-12-25,2016-12-30,Standard Class,DB-12970,FUR-CH-10003746,24,866.646,3,0.1,173.3292
CA-2014-141649,2014-09-30,2014-09-30,Same Day,DM-12955,OFF-AP-10003217,324,795.408,6,0.2,59.6556
CA-2014-124807,2014-07-12,2014-07-15,Second Class,ME-17725,OFF-PA-10001526,27,35.856,9,0.2,12.9978
CA-2014-124807,2014-07-12,2014-07-15,Second Class,ME-17725,TEC-AC-10002857,27,23.84,4,0.2,3.278
CA-2016-110009,2016-09-08,2016-09-13,Standard Class,TR-21325,FUR-FU-10003039,6,43.13,1,0.0,14.6642
CA-2016-110009,2016-09-08,2016-09-13,Standard Class,TR-21325,OFF-PA-10002615,6,30.87,7,0.0,14.2002
CA-2017-168172,2017-08-06,2017-08-10,Standard Class,SH-20395,OFF-SU-10002573,165,70.12,4,0.0,21.036
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,FUR-BO-10004015,588,509.9575,5,0.15,41.9965
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,FUR-FU-10001979,588,122.91,3,0.0,34.4148
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,FUR-CH-10003833,588,97.568,2,0.2,-6.098
CA-2015-100146,2015-05-14,2015-05-19,Standard Class,CB-12535,FUR-CH-10004495,588,722.352,3,0.2,81.2646
CA-2017-152079,2017-01-20,2017-01-21,First Class,ML-17410,OFF-LA-10001613,156,11.52,5,0.2,4.176
CA-2016-129728,2016-05-30,2016-06-06,Standard Class,JG-15310,FUR-FU-10003247,4,167.84,8,0.0,11.7488
CA-2014-121769,2014-04-08,2014-04-12,Standard Class,JS-15880,FUR-TA-10004442,214,172.11,1,0.4,-94.6605
CA-2014-103058,2014-07-23,2014-07-24,First Class,AG-10270,TEC-AC-10001314,165,99.98,2,0.0,7.9984
CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,TEC-PH-10001619,301,156.792,1,0.2,17.6391
CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,TEC-AC-10002323,301,35.36,2,0.2,-3.094
CA-2017-121125,2017-05-30,2017-06-03,Standard Class,MG-17890,FUR-FU-10000820,301,13.592,1,0.2,-0.3398
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,FUR-CH-10004287,64,386.68,2,0.3,-5.524
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,TEC-AC-10000474,64,379.96,5,0.2,47.495
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,TEC-PH-10001494,64,539.91,3,0.4,-116.9805
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-PA-10004996,64,41.24,5,0.2,13.9185
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-BI-10004318,64,51.897,1,0.7,-41.5176
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-ST-10002574,64,552.56,5,0.2,-138.14
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-BI-10002353,64,23.16,5,0.7,-15.44
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,OFF-ST-10003641,64,126.08,2,0.2,-28.368
US-2016-114013,2016-03-13,2016-03-15,Second Class,SC-20770,TEC-MA-10001148,64,449.1,3,0.7,-643.71
CA-2017-135069,2017-04-10,2017-04-14,Standard Class,BS-11755,OFF-AP-10000026,106,195.104,4,0.2,21.9492
CA-2017-135069,2017-04-10,2017-04-14,Standard Class,BS-11755,FUR-FU-10003878,106,36.672,3,0.2,6.4176
CA-2016-101693,2016-06-25,2016-06-27,Second Class,LC-17140,FUR-CH-10001146,33,85.246,2,0.3,-6.089
CA-2016-101693,2016-06-25,2016-06-27,Second Class,LC-17140,FUR-FU-10003919,33,32.712,2,0.6,-26.1696
US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,OFF-BI-10000605,130,11.43,3,0.0,5.3721
US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,OFF-BI-10000309,130,30.44,2,0.0,14.9156
US-2014-164763,2014-03-17,2014-03-21,Standard Class,MH-17440,OFF-PA-10003349,130,12.96,2,0.0,6.3504
